date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct,net_sales
2017-09-01,2019,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,203.58,0.0974,183.751308,0.3484,119.7323522928
2017-09-01,2019,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,203.58,0.0727,188.779734,0.3484,123.0088746744
2017-09-01,2020,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,228.51,0.0536,216.261864,0.3484,140.9162305824
2017-09-01,2020,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,228.51,0.0546,216.033354,0.3484,140.7673334664
2017-09-01,2020,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,228.51,0.0531,216.376119,0.3484,140.9906791404
2017-09-01,2020,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,228.51,0.0974,206.253126,0.3484,134.3945369016
2017-09-01,2020,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,228.51,0.0727,211.897323,0.3484,138.0722956668
2017-09-01,2021,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,252.70,0.0536,239.155280,0.3484,155.8335804480
2017-09-01,2021,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,252.70,0.0546,238.902580,0.3484,155.6689211280
2017-09-01,2021,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,252.70,0.0531,239.281630,0.3484,155.9159101080
2017-09-01,2021,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,252.70,0.0974,228.087020,0.3484,148.6215022320
2017-09-01,2021,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,252.70,0.0727,234.328710,0.3484,152.6885874360
2017-09-01,2022,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,259.93,0.0536,245.997752,0.3484,160.2921352032
2017-09-01,2022,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,259.93,0.0546,245.737822,0.3484,160.1227648152
2017-09-01,2022,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,259.93,0.0531,246.127717,0.3484,160.3768203972
2017-09-01,2022,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,259.93,0.0974,234.612818,0.3484,152.8737122088
2017-09-01,2022,70003181,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,259.93,0.0727,241.033089,0.3484,157.0571607924
2017-09-01,2018,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,352.34,0.2378,268.553548,0.2949,189.3571066948
2017-09-01,2018,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,352.34,0.2023,281.061618,0.2949,198.1765468518
2017-09-01,2018,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,352.34,0.1823,288.108418,0.2949,203.1452455318
2017-09-01,2018,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,352.34,0.2065,279.581790,0.2949,197.1331201290
2017-09-01,2018,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,352.34,0.2147,276.692602,0.2949,195.0959536702
2017-09-01,2019,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,333.13,0.2378,253.911686,0.2949,179.0331297986
2017-09-01,2019,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,333.13,0.2023,265.737801,0.2949,187.3717234851
2017-09-01,2019,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,333.13,0.1823,272.400401,0.2949,192.0695227451
2017-09-01,2019,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,333.13,0.2065,264.338655,0.2949,186.3851856405
2017-09-01,2019,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,333.13,0.2147,261.606989,0.2949,184.4590879439
2017-09-01,2020,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,373.92,0.2378,285.001824,0.2949,200.9547861024
2017-09-01,2020,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,373.92,0.2023,298.275984,0.2949,210.3143963184
2017-09-01,2020,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,373.92,0.1823,305.754384,0.2949,215.5874161584
2017-09-01,2020,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,373.92,0.2065,296.705520,0.2949,209.2070621520
2017-09-01,2020,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,373.92,0.2147,293.639376,0.2949,207.0451240176
2017-09-01,2021,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,413.51,0.2378,315.177322,0.2949,222.2315297422
2017-09-01,2021,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,413.51,0.2023,329.856927,0.2949,232.5821192277
2017-09-01,2021,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,413.51,0.1823,338.127127,0.2949,238.4134372477
2017-09-01,2021,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,413.51,0.2065,328.120185,0.2949,231.3575424435
2017-09-01,2021,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,413.51,0.2147,324.729403,0.2949,228.9667020553
2017-09-01,2022,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,425.34,0.2378,324.194148,0.2949,228.5892937548
2017-09-01,2022,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,425.34,0.2023,339.293718,0.2949,239.2360005618
2017-09-01,2022,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,425.34,0.1823,347.800518,0.2949,245.2341452418
2017-09-01,2022,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,425.34,0.2065,337.507290,0.2949,237.9763901790
2017-09-01,2022,70003182,Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,425.34,0.2147,334.019502,0.2949,235.5171508602
2017-09-01,2018,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,176.17,0.1057,157.548831,0.4117,92.6859772773
2017-09-01,2018,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,176.17,0.0972,159.046276,0.4117,93.5669241708
2017-09-01,2018,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,176.17,0.0765,162.692995,0.4117,95.7122889585
2017-09-01,2018,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,176.17,0.0858,161.054614,0.4117,94.7484294162
2017-09-01,2018,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,176.17,0.0552,166.445416,0.4117,97.9198382328
2017-09-01,2019,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,166.56,0.1057,148.954608,0.4117,87.6299958864
2017-09-01,2019,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,166.56,0.0972,150.370368,0.4117,88.4628874944
2017-09-01,2019,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,166.56,0.0765,153.818160,0.4117,90.4912235280
2017-09-01,2019,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,166.56,0.0858,152.269152,0.4117,89.5799421216
2017-09-01,2019,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,166.56,0.0552,157.365888,0.4117,92.5783519104
2017-09-01,2020,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,186.96,0.1057,167.198328,0.4117,98.3627763624
2017-09-01,2020,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,186.96,0.0972,168.787488,0.4117,99.2976791904
2017-09-01,2020,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,186.96,0.0765,172.657560,0.4117,101.5744425480
2017-09-01,2020,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,186.96,0.0858,170.918832,0.4117,100.5515488656
2017-09-01,2020,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,186.96,0.0552,176.639808,0.4117,103.9171990464
2017-09-01,2021,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,206.76,0.1057,184.905468,0.4117,108.7798868244
2017-09-01,2021,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,206.76,0.0972,186.662928,0.4117,109.8138005424
2017-09-01,2021,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,206.76,0.0765,190.942860,0.4117,112.3316845380
2017-09-01,2021,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,206.76,0.0858,189.019992,0.4117,111.2004612936
2017-09-01,2021,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,206.76,0.0552,195.346848,0.4117,114.9225506784
2017-09-01,2022,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,212.67,0.1057,190.190781,0.4117,111.8892364623
2017-09-01,2022,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,212.67,0.0972,191.998476,0.4117,112.9527034308
2017-09-01,2022,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,212.67,0.0765,196.400745,0.4117,115.5425582835
2017-09-01,2022,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,212.67,0.0858,194.422914,0.4117,114.3790003062
2017-09-01,2022,70006157,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,212.67,0.0552,200.930616,0.4117,118.2074813928
2017-09-01,2018,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,58.72,0.1875,47.710000,0.3589,30.5868810000
2017-09-01,2018,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,58.72,0.1962,47.199136,0.3589,30.2593660896
2017-09-01,2018,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,58.72,0.2391,44.680048,0.3589,28.6443787728
2017-09-01,2018,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,58.72,0.2450,44.333600,0.3589,28.4222709600
2017-09-01,2018,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,58.72,0.2091,46.441648,0.3589,29.7737405328
2017-09-01,2019,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,55.52,0.1875,45.110000,0.3589,28.9200210000
2017-09-01,2019,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,55.52,0.1962,44.626976,0.3589,28.6103543136
2017-09-01,2019,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,55.52,0.2391,42.245168,0.3589,27.0833772048
2017-09-01,2019,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,55.52,0.2450,41.917600,0.3589,26.8733733600
2017-09-01,2019,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,55.52,0.2091,43.910768,0.3589,28.1511933648
2017-09-01,2020,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,62.32,0.1875,50.635000,0.3589,32.4620985000
2017-09-01,2020,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,62.32,0.1962,50.092816,0.3589,32.1145043376
2017-09-01,2020,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,62.32,0.2391,47.419288,0.3589,30.4005055368
2017-09-01,2020,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,62.32,0.2450,47.051600,0.3589,30.1647807600
2017-09-01,2020,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,62.32,0.2091,49.288888,0.3589,31.5991060968
2017-09-01,2021,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,68.92,0.1875,55.997500,0.3589,35.8999972500
2017-09-01,2021,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,68.92,0.1962,55.397896,0.3589,35.5155911256
2017-09-01,2021,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,68.92,0.2391,52.441228,0.3589,33.6200712708
2017-09-01,2021,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,68.92,0.2450,52.034600,0.3589,33.3593820600
2017-09-01,2021,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,68.92,0.2091,54.508828,0.3589,34.9456096308
2017-09-01,2022,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,70.89,0.1875,57.598125,0.3589,36.9261579375
2017-09-01,2022,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,70.89,0.1962,56.981382,0.3589,36.5307640002
2017-09-01,2022,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,70.89,0.2391,53.940201,0.3589,34.5810628611
2017-09-01,2022,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,70.89,0.2450,53.521950,0.3589,34.3129221450
2017-09-01,2022,70006158,Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,70.89,0.2091,56.066901,0.3589,35.9444902311
2017-09-01,2018,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,313.19,0.0700,291.266700,0.4309,165.7598789700
2017-09-01,2018,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,313.19,0.0534,296.465654,0.4309,168.7186036914
2017-09-01,2018,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,313.19,0.0703,291.172743,0.4309,165.7064080413
2017-09-01,2018,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,313.19,0.0736,290.139216,0.4309,165.1182278256
2017-09-01,2018,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,313.19,0.0977,282.591337,0.4309,160.8227298867
2017-09-01,2019,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,296.12,0.0700,275.391600,0.4309,156.7253595600
2017-09-01,2019,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,296.12,0.0534,280.307192,0.4309,159.5228229672
2017-09-01,2019,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,296.12,0.0703,275.302764,0.4309,156.6748029924
2017-09-01,2019,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,296.12,0.0736,274.325568,0.4309,156.1186807488
2017-09-01,2019,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,296.12,0.0977,267.189076,0.4309,152.0573031516
2017-09-01,2020,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,332.37,0.0700,309.104100,0.4309,175.9111433100
2017-09-01,2020,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,332.37,0.0534,314.621442,0.4309,179.0510626422
2017-09-01,2020,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,332.37,0.0703,309.004389,0.4309,175.8543977799
2017-09-01,2020,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,332.37,0.0736,307.907568,0.4309,175.2301969488
2017-09-01,2020,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,332.37,0.0977,299.897451,0.4309,170.6716393641
2017-09-01,2021,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,367.57,0.0700,341.840100,0.4309,194.5412009100
2017-09-01,2021,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,367.57,0.0534,347.941762,0.4309,198.0136567542
2017-09-01,2021,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,367.57,0.0703,341.729829,0.4309,194.4784456839
2017-09-01,2021,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,367.57,0.0736,340.516848,0.4309,193.7881381968
2017-09-01,2021,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,367.57,0.0977,331.658411,0.4309,188.7468017001
2017-09-01,2022,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,378.08,0.0700,351.614400,0.4309,200.1037550400
2017-09-01,2022,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,378.08,0.0534,357.890528,0.4309,203.6754994848
2017-09-01,2022,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,378.08,0.0703,351.500976,0.4309,200.0392054416
2017-09-01,2022,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,378.08,0.0736,350.253312,0.4309,199.3291598592
2017-09-01,2022,70007198,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,378.08,0.0977,341.141584,0.4309,194.1436754544
2017-09-01,2018,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,841.69,0.2551,626.974881,0.4122,368.5358350518
2017-09-01,2018,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,841.69,0.1824,688.165744,0.4122,404.5038243232
2017-09-01,2018,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,841.69,0.2123,662.999213,0.4122,389.7109374014
2017-09-01,2018,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,841.69,0.2105,664.514255,0.4122,390.6014790890
2017-09-01,2018,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,841.69,0.2057,668.554367,0.4122,392.9762569226
2017-09-01,2019,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,795.81,0.2551,592.798869,0.4122,348.4471751982
2017-09-01,2019,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,795.81,0.1824,650.654256,0.4122,382.4545716768
2017-09-01,2019,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,795.81,0.2123,626.859537,0.4122,368.4680358486
2017-09-01,2019,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,795.81,0.2105,628.291995,0.4122,369.3100346610
2017-09-01,2019,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,795.81,0.2057,632.111883,0.4122,371.5553648274
2017-09-01,2020,70007199,"South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,893.26,0.2551,665.389374,0.4122,391.1158740372
