date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct,net_sales
2017-09-01,2020,70011193,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.1056,16.582176,0.2528,12.3902019072
2017-09-01,2020,70011193,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.0510,17.594460,0.2528,13.1465805120
2017-09-01,2021,70011193,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.0521,18.626235,0.2528,13.9175227920
2017-09-01,2021,70011193,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.0634,18.404190,0.2528,13.7516107680
2017-09-01,2021,70011193,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.0643,18.386505,0.2528,13.7383965360
2017-09-01,2021,70011193,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.1056,17.574960,0.2528,13.1320101120
2017-09-01,2021,70011193,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.0510,18.647850,0.2528,13.9336735200
2017-09-01,2018,70011194,France,A1618150101,"AQ MB Elite",Standard,1,17.38,0.2046,13.824052,0.2909,9.8026352732
2017-09-01,2018,70011194,France,A1618150101,"AQ MB Elite",Standard,1,17.38,0.1941,14.006542,0.2909,9.9320389322
2017-09-01,2018,70011194,France,A1618150101,"AQ MB Elite",Standard,1,17.38,0.1917,14.048254,0.2909,9.9616169114
2017-09-01,2018,70011194,France,A1618150101,"AQ MB Elite",Standard,1,17.38,0.1859,14.149058,0.2909,10.0330970278
2017-09-01,2018,70011194,France,A1618150101,"AQ MB Elite",Standard,1,17.38,0.2609,12.845558,0.2909,9.1087851778
2017-09-01,2019,70011194,France,A1618150101,"AQ MB Elite",Standard,1,14.99,0.2046,11.923046,0.2909,8.4546319186
2017-09-01,2019,70011194,France,A1618150101,"AQ MB Elite",Standard,1,14.99,0.1941,12.080441,0.2909,8.5662407131
2017-09-01,2019,70011194,France,A1618150101,"AQ MB Elite",Standard,1,14.99,0.1917,12.116417,0.2909,8.5917512947
2017-09-01,2019,70011194,France,A1618150101,"AQ MB Elite",Standard,1,14.99,0.1859,12.203359,0.2909,8.6534018669
2017-09-01,2019,70011194,France,A1618150101,"AQ MB Elite",Standard,1,14.99,0.2609,11.079109,0.2909,7.8561961919
2017-09-01,2020,70011194,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.2046,14.746716,0.2909,10.4568963156
2017-09-01,2020,70011194,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.1941,14.941386,0.2909,10.5949368126
2017-09-01,2020,70011194,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.1917,14.985882,0.2909,10.6264889262
2017-09-01,2020,70011194,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.1859,15.093414,0.2909,10.7027398674
2017-09-01,2020,70011194,France,A1618150101,"AQ MB Elite",Standard,1,18.54,0.2609,13.702914,0.2909,9.7167363174
2017-09-01,2021,70011194,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.2046,15.629610,0.2909,11.0829564510
2017-09-01,2021,70011194,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.1941,15.835935,0.2909,11.2292615085
2017-09-01,2021,70011194,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.1917,15.883095,0.2909,11.2627026645
2017-09-01,2021,70011194,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.1859,15.997065,0.2909,11.3435187915
2017-09-01,2021,70011194,France,A1618150101,"AQ MB Elite",Standard,1,19.65,0.2609,14.523315,0.2909,10.2984826665
2017-09-01,2018,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,52.15,0.2728,37.923480,0.3405,25.0105350600
2017-09-01,2018,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,52.15,0.2101,41.193285,0.3405,27.1669714575
2017-09-01,2018,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,52.15,0.2346,39.915610,0.3405,26.3243447950
2017-09-01,2018,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,52.15,0.2103,41.182855,0.3405,27.1600928725
2017-09-01,2018,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,52.15,0.2307,40.118995,0.3405,26.4584772025
2017-09-01,2019,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,44.96,0.2728,32.694912,0.3405,21.5622944640
2017-09-01,2019,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,44.96,0.2101,35.513904,0.3405,23.4214196880
2017-09-01,2019,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,44.96,0.2346,34.412384,0.3405,22.6949672480
2017-09-01,2019,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,44.96,0.2103,35.504912,0.3405,23.4154894640
2017-09-01,2019,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,44.96,0.2307,34.587728,0.3405,22.8106066160
2017-09-01,2020,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,55.61,0.2728,40.439592,0.3405,26.6699109240
2017-09-01,2020,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,55.61,0.2101,43.926339,0.3405,28.9694205705
2017-09-01,2020,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,55.61,0.2346,42.563894,0.3405,28.0708880930
2017-09-01,2020,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,55.61,0.2103,43.915217,0.3405,28.9620856115
2017-09-01,2020,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,55.61,0.2307,42.780773,0.3405,28.2139197935
2017-09-01,2021,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,58.95,0.2728,42.868440,0.3405,28.2717361800
2017-09-01,2021,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,58.95,0.2101,46.564605,0.3405,30.7093569975
2017-09-01,2021,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,58.95,0.2346,45.120330,0.3405,29.7568576350
2017-09-01,2021,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,58.95,0.2103,46.552815,0.3405,30.7015814925
2017-09-01,2021,80006154,Philiphines,A1618150101,"AQ MB Elite",Standard,3,58.95,0.2307,45.350235,0.3405,29.9084799825
2017-09-01,2018,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2797,25.044831,0.3447,16.4118777543
2017-09-01,2018,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2565,25.851495,0.3447,16.9404846735
2017-09-01,2018,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2862,24.818826,0.3447,16.2637766778
2017-09-01,2018,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,34.77,0.3091,24.022593,0.3447,15.7420051929
2017-09-01,2018,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2939,24.551097,0.3447,16.0883338641
2017-09-01,2019,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2797,21.594594,0.3447,14.1509374482
2017-09-01,2019,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2565,22.290130,0.3447,14.6067221890
2017-09-01,2019,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2862,21.399724,0.3447,14.0232391372
2017-09-01,2019,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,29.98,0.3091,20.713182,0.3447,13.5733481646
2017-09-01,2019,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2939,21.168878,0.3447,13.8719657534
2017-09-01,2020,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2797,26.708724,0.3447,17.5022268372
2017-09-01,2020,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2565,27.568980,0.3447,18.0659525940
2017-09-01,2020,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2862,26.467704,0.3447,17.3442864312
2017-09-01,2020,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,37.08,0.3091,25.618572,0.3447,16.7878502316
2017-09-01,2020,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2939,26.182188,0.3447,17.1571877964
2017-09-01,2021,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2797,28.307790,0.3447,18.5500947870
2017-09-01,2021,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2565,29.219550,0.3447,19.1475711150
2017-09-01,2021,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2862,28.052340,0.3447,18.3826984020
2017-09-01,2021,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,39.30,0.3091,27.152370,0.3447,17.7929480610
2017-09-01,2021,80006155,Philiphines,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2939,27.749730,0.3447,18.1843980690
2017-09-01,2018,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,34.77,0.2990,24.373770,0.3605,15.5870259150
2017-09-01,2018,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,34.77,0.2557,25.879311,0.3605,16.5498193845
2017-09-01,2018,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,34.77,0.2390,26.459970,0.3605,16.9211508150
2017-09-01,2018,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,34.77,0.2617,25.670691,0.3605,16.4164068945
2017-09-01,2018,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,34.77,0.2929,24.585867,0.3605,15.7226619465
2017-09-01,2019,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,29.98,0.2990,21.015980,0.3605,13.4397192100
2017-09-01,2019,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,29.98,0.2557,22.314114,0.3605,14.2698759030
2017-09-01,2019,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,29.98,0.2390,22.814780,0.3605,14.5900518100
2017-09-01,2019,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,29.98,0.2617,22.134234,0.3605,14.1548426430
2017-09-01,2019,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,29.98,0.2929,21.198858,0.3605,13.5566696910
2017-09-01,2020,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,37.08,0.2990,25.993080,0.3605,16.6225746600
2017-09-01,2020,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,37.08,0.2557,27.598644,0.3605,17.6493328380
2017-09-01,2020,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,37.08,0.2390,28.217880,0.3605,18.0453342600
2017-09-01,2020,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,37.08,0.2617,27.376164,0.3605,17.5070568780
2017-09-01,2020,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,37.08,0.2929,26.219268,0.3605,16.7672218860
2017-09-01,2021,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,39.30,0.2990,27.549300,0.3605,17.6177773500
2017-09-01,2021,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,39.30,0.2557,29.250990,0.3605,18.7060081050
2017-09-01,2021,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,39.30,0.2390,29.907300,0.3605,19.1257183500
2017-09-01,2021,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,39.30,0.2617,29.015190,0.3605,18.5552140050
2017-09-01,2021,80007195,"South Korea",A1618150101,"AQ MB Elite",Standard,2,39.30,0.2929,27.789030,0.3605,17.7710846850
2017-09-01,2018,90002001,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2490,26.112270,0.3865,16.0198776450
2017-09-01,2018,90002001,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2247,26.957181,0.3865,16.5382305435
2017-09-01,2018,90002001,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.1894,28.184562,0.3865,17.2912287870
2017-09-01,2018,90002001,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2119,27.402237,0.3865,16.8112723995
2017-09-01,2018,90002001,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.1964,27.941172,0.3865,17.1419090220
2017-09-01,2019,90002001,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2490,22.514980,0.3865,13.8129402300
2017-09-01,2019,90002001,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2247,23.243494,0.3865,14.2598835690
2017-09-01,2019,90002001,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.1894,24.301788,0.3865,14.9091469380
2017-09-01,2019,90002001,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2119,23.627238,0.3865,14.4953105130
2017-09-01,2019,90002001,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.1964,24.091928,0.3865,14.7803978280
2017-09-01,2020,90002001,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2490,27.847080,0.3865,17.0841835800
2017-09-01,2020,90002001,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2247,28.748124,0.3865,17.6369740740
2017-09-01,2020,90002001,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.1894,30.057048,0.3865,18.4399989480
2017-09-01,2020,90002001,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2119,29.222748,0.3865,17.9281558980
2017-09-01,2020,90002001,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.1964,29.797488,0.3865,18.2807588880
2017-09-01,2021,90002001,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2490,29.514300,0.3865,18.1070230500
2017-09-01,2021,90002001,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2247,30.469290,0.3865,18.6929094150
2017-09-01,2021,90002001,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.1894,31.856580,0.3865,19.5440118300
2017-09-01,2021,90002001,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2119,30.972330,0.3865,19.0015244550
2017-09-01,2021,90002001,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.1964,31.581480,0.3865,19.3752379800
2017-09-01,2018,90002002,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2005,27.798615,0.4076,16.4678995260
2017-09-01,2018,90002002,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.1878,28.240194,0.4076,16.7294909256
2017-09-01,2018,90002002,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.1860,28.302780,0.4076,16.7665668720
2017-09-01,2018,90002002,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.3025,24.252075,0.4076,14.3669292300
2017-09-01,2018,90002002,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.1828,28.414044,0.4076,16.8324796656
2017-09-01,2019,90002002,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2005,23.969010,0.4076,14.1992415240
2017-09-01,2019,90002002,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.1878,24.349756,0.4076,14.4247954544
2017-09-01,2019,90002002,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.1860,24.403720,0.4076,14.4567637280
2017-09-01,2019,90002002,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.3025,20.911050,0.4076,12.3877060200
2017-09-01,2019,90002002,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.1828,24.499656,0.4076,14.5135962144
2017-09-01,2020,90002002,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2005,29.645460,0.4076,17.5619705040
2017-09-01,2020,90002002,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.1878,30.116376,0.4076,17.8409411424
2017-09-01,2020,90002002,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.1860,30.183120,0.4076,17.8804802880
2017-09-01,2020,90002002,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.3025,25.863300,0.4076,15.3214189200
2017-09-01,2020,90002002,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.1828,30.301776,0.4076,17.9507721024
2017-09-01,2021,90002002,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2005,31.420350,0.4076,18.6134153400
2017-09-01,2021,90002002,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.1878,31.919460,0.4076,18.9090881040
2017-09-01,2021,90002002,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.1860,31.990200,0.4076,18.9509944800
2017-09-01,2021,90002002,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.3025,27.411750,0.4076,16.2387207000
2017-09-01,2021,90002002,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.1828,32.115960,0.4076,19.0254947040
2017-09-01,2018,90002003,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2831,49.853226,0.3394,32.9330410956
2017-09-01,2018,90002003,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2851,49.714146,0.3394,32.8411648476
2017-09-01,2018,90002003,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2611,51.383106,0.3394,33.9436798236
2017-09-01,2018,90002003,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.3028,48.483288,0.3394,32.0280600528
2017-09-01,2018,90002003,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2867,49.602882,0.3394,32.7676638492
2017-09-01,2019,90002003,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2831,42.978155,0.3394,28.3913691930
2017-09-01,2019,90002003,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2851,42.858255,0.3394,28.3121632530
2017-09-01,2019,90002003,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2611,44.297055,0.3394,29.2626345330
2017-09-01,2019,90002003,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.3028,41.797140,0.3394,27.6111906840
2017-09-01,2019,90002003,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2867,42.762335,0.3394,28.2487985010
2017-09-01,2020,90002003,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2831,53.158135,0.3394,35.1162639810
2017-09-01,2020,90002003,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2851,53.009835,0.3394,35.0182970010
2017-09-01,2020,90002003,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2611,54.789435,0.3394,36.1939007610
2017-09-01,2020,90002003,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.3028,51.697380,0.3394,34.1512892280
2017-09-01,2020,90002003,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2867,52.891195,0.3394,34.9399234170
2017-09-01,2021,90002003,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2831,56.341171,0.3394,37.2189775626
2017-09-01,2021,90002003,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2851,56.183991,0.3394,37.1151444546
2017-09-01,2021,90002003,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2611,58.070151,0.3394,38.3611417506
2017-09-01,2021,90002003,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.3028,54.792948,0.3394,36.1962214488
2017-09-01,2021,90002003,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2867,56.058247,0.3394,37.0320779682
2017-09-01,2018,90002005,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2121,54.790566,0.3830,33.8057792220
2017-09-01,2018,90002005,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2610,51.390060,0.3830,31.7076670200
2017-09-01,2018,90002005,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2350,53.198100,0.3830,32.8232277000
2017-09-01,2018,90002005,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2702,50.750292,0.3830,31.3129301640
2017-09-01,2018,90002005,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2473,52.342758,0.3830,32.2954816860
2017-09-01,2019,90002005,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2121,47.234605,0.3830,29.1437512850
2017-09-01,2019,90002005,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2610,44.303050,0.3830,27.3349818500
2017-09-01,2019,90002005,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2350,45.861750,0.3830,28.2966997500
2017-09-01,2019,90002005,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2702,43.751510,0.3830,26.9946816700
2017-09-01,2019,90002005,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2473,45.124365,0.3830,27.8417332050
2017-09-01,2020,90002005,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2121,58.422785,0.3830,36.0468583450
2017-09-01,2020,90002005,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2610,54.796850,0.3830,33.8096564500
2017-09-01,2020,90002005,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2350,56.724750,0.3830,34.9991707500
2017-09-01,2020,90002005,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2702,54.114670,0.3830,33.3887513900
2017-09-01,2020,90002005,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2473,55.812705,0.3830,34.4364389850
2017-09-01,2021,90002005,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2121,61.921061,0.3830,38.2052946370
2017-09-01,2021,90002005,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2610,58.078010,0.3830,35.8341321700
2017-09-01,2021,90002005,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2350,60.121350,0.3830,37.0948729500
2017-09-01,2021,90002005,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2702,57.354982,0.3830,35.3880238940
2017-09-01,2021,90002005,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2473,59.154693,0.3830,36.4984455810
2017-09-01,2018,90002006,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2923,49.213458,0.3990,29.5772882580
2017-09-01,2018,90002006,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2695,50.798970,0.3990,30.5301809700
2017-09-01,2018,90002006,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2398,52.864308,0.3990,31.7714491080
2017-09-01,2018,90002006,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.3038,48.413748,0.3990,29.0966625480
2017-09-01,2018,90002006,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2841,49.783686,0.3990,29.9199952860
2017-09-01,2019,90002006,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2923,42.426615,0.3990,25.4983956150
2017-09-01,2019,90002006,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2695,43.793475,0.3990,26.3198784750
2017-09-01,2019,90002006,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2398,45.573990,0.3990,27.3899679900
2017-09-01,2019,90002006,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.3038,41.737190,0.3990,25.0840511900
2017-09-01,2019,90002006,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2841,42.918205,0.3990,25.7938412050
2017-09-01,2020,90002006,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2923,52.475955,0.3990,31.5380489550
2017-09-01,2020,90002006,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2695,54.166575,0.3990,32.5541115750
2017-09-01,2020,90002006,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2398,56.368830,0.3990,33.8776668300
2017-09-01,2020,90002006,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.3038,51.623230,0.3990,31.0255612300
2017-09-01,2020,90002006,India,A1618150101,"AQ MB Elite",Standard,4,74.15,0.2841,53.083985,0.3990,31.9034749850
2017-09-01,2021,90002006,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2923,55.618143,0.3990,33.4265039430
2017-09-01,2021,90002006,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2695,57.409995,0.3990,34.5034069950
2017-09-01,2021,90002006,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2398,59.744118,0.3990,35.9062149180
2017-09-01,2021,90002006,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.3038,54.714358,0.3990,32.8833291580
2017-09-01,2021,90002006,India,A1618150101,"AQ MB Elite",Standard,4,78.59,0.2841,56.262581,0.3990,33.8138111810
2017-09-01,2018,90002007,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2265,26.894595,0.4049,16.0049734845
2017-09-01,2018,90002007,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.3035,24.217305,0.4049,14.4117182055
2017-09-01,2018,90002007,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2620,25.660260,0.4049,15.2704207260
2017-09-01,2018,90002007,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2508,26.049684,0.4049,15.5021669484
2017-09-01,2018,90002007,India,A1618150101,"AQ MB Elite",Standard,2,34.77,0.2599,25.733277,0.4049,15.3138731427
2017-09-01,2019,90002007,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2265,23.189530,0.4049,13.8000893030
2017-09-01,2019,90002007,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.3035,20.881070,0.4049,12.4263247570
2017-09-01,2019,90002007,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2620,22.125240,0.4049,13.1667303240
2017-09-01,2019,90002007,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2508,22.461016,0.4049,13.3665506216
2017-09-01,2019,90002007,India,A1618150101,"AQ MB Elite",Standard,2,29.98,0.2599,22.188198,0.4049,13.2041966298
2017-09-01,2020,90002007,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2265,28.681380,0.4049,17.0682892380
2017-09-01,2020,90002007,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.3035,25.826220,0.4049,15.3691835220
2017-09-01,2020,90002007,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2620,27.365040,0.4049,16.2849353040
2017-09-01,2020,90002007,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2508,27.780336,0.4049,16.5320779536
2017-09-01,2020,90002007,India,A1618150101,"AQ MB Elite",Standard,2,37.08,0.2599,27.442908,0.4049,16.3312745508
2017-09-01,2021,90002007,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2265,30.398550,0.4049,18.0901771050
2017-09-01,2021,90002007,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.3035,27.372450,0.4049,16.2893449950
2017-09-01,2021,90002007,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2620,29.003400,0.4049,17.2599233400
2017-09-01,2021,90002007,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2508,29.443560,0.4049,17.5218625560
2017-09-01,2021,90002007,India,A1618150101,"AQ MB Elite",Standard,2,39.30,0.2599,29.085930,0.4049,17.3090369430
2017-09-01,2018,90002009,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2156,54.547176,0.3245,36.8466173880
2017-09-01,2018,90002009,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2910,49.303860,0.3245,33.3047574300
2017-09-01,2018,90002009,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.2826,49.887996,0.3245,33.6993412980
2017-09-01,2018,90002009,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.3083,48.100818,0.3245,32.4921025590
2017-09-01,2018,90002009,India,A1618150101,"AQ MB Elite",Standard,4,69.54,0.1895,56.362170,0.3245,38.0726458350
2017-09-01,2019,90002009,India,A1618150101,"AQ MB Elite",Standard,4,59.95,0.2156,47.024780,0.3245,31.7652388900
